periodicity_score,packet_loss_rate,signature_matches,blacklist_matches,anomaly_score_1,service_type,dst_port_entropy,spatial_correlation,unique_dst_ports,connection_teardown_time,bytes_per_second,packet_count,throughput_ratio,packet_size_max,payload_size_avg,tcp_flags_syn,protocol_icmp,src_port_entropy,failed_connections,packet_size_min,entropy_port_dst,out_of_order_rate,tcp_window_size_avg,ids_score,packet_length_kurtosis,tcp_flags_ack,inter_arrival_time_avg,jitter_analysis,machine_learning_score_1,application_type,Binary_Label,Label
0.7554092226511553,-2.7939142683835065,-1.287582852950506,2.384188092289648,2.815080044795973,-1.242773503341864,1.5276309403163846,-4.434061562820753,0.3411684971851431,7.042360019454446,-0.1582223444967689,0.1343714858809139,-1.9736501100909312,8.792198724444104,0.9746265070251724,-1.9961689679778656,-3.560807745391401,4.380890840160307,-3.763411417684198,1.257356818283302,-0.6590326773942752,6.277190802157812,-11.825386364380265,-3.174830094221861,-2.481949241323999,-10.595972783893693,40.93662520661446,-2.702561219402768,2.581360026933134,4.488717942498725,1,DDoS
-2.695676373233772,2.805792615474487,2.0303354065575734,-5.071979498544463,-3.745052058465408,3.886529370079203,0.0555826692964668,2.4348853807721955,2.639548636823836,-9.049641300984636,1.1573490266031536,-7.821224701457805,-1.729822652691336,2.360818472418552,2.0889725375797017,-3.126982803840388,-12.527867804283192,1.6171854392437115,-0.5957282899661374,5.345828426392505,2.904726850187036,3.893463646738577,-1.2668370632430972,7.733318523818825,-6.461982683428862,-25.80549059496277,-12.752435298708926,-4.418065837359211,-4.698118969788357,5.90440648150288,0,BENIGN
-1.5224429340615795,-7.00989953420734,-5.052597950804749,-1.0129520223859791,5.015119864320742,-0.1270124194644952,-0.4456274447252544,-1.8839155040848423,0.2079954842524384,-1.129449430514211,0.7866314443217082,5.874743303169672,0.8041366683604958,-2.511624593384066,-2.426015445444104,0.221143056545582,-14.261529090776085,-3.042082723684476,0.7015917137315315,4.546005057207244,1.2346775371863936,-4.193629848044455,-1.1825252218595963,-5.401931726748318,-5.242782268722166,-5.137343673594443,-10.39676043080454,-0.7957546170317451,-0.267816734546229,-13.528034620404854,1,DDoS
-2.6970235731534284,4.4535384650681,-0.339917132453594,-10.154157059149153,3.759549758010794,-3.5238832754730045,0.995787703751254,-4.653246137786422,-6.906269598258816,-0.0051594450623561,-0.5368889225115444,-2.645726214982852,7.957964499517627,-3.958909882442235,2.107870682063234,-4.599088921712294,29.95815001637543,-3.0702975937838834,8.066155555878717,-7.54944705318746,-2.8934097365179063,10.229804752259495,3.912819316011406,2.399085363024463,0.977000235084886,6.637558027911519,-6.458383098138588,3.382148941407822,-7.868056996909434,-4.204218695157646,1,DDoS
7.799892910263503,-2.202276682489588,-2.7444593239347816,15.518317938477924,4.091860173985707,10.736487744390317,-0.8565721266811726,-9.722239810895502,-5.48095081890851,-4.828643843390053,0.8963215080898458,-0.768807935055206,2.8614930341921427,-3.5753204592337555,1.508649770519753,-1.8526471369129536,-8.280680221863712,-1.6850208006138316,4.19258633930727,-1.2290464838774868,-5.723133051961338,-4.925467054577695,37.15218716327331,8.985072695686972,-2.1262010358980064,17.169686659511687,-36.88536450154052,3.238510832717072,2.6948020178450234,12.8630926434272,1,DDoS
1.8426868184348888,2.94619458639444,5.2364391829773815,27.52035386843383,0.297053447712103,2.509461745504745,-1.3379136197353163,2.153863931874917,3.3888802169899312,5.419083269100385,-0.0585907297943108,2.370326120806906,1.6328017544560471,-1.37512980976266,1.1567314548848937,-0.007886551668766,-22.882972337808983,-5.1775275724333865,2.458026635678494,8.493926591360752,2.480184294918309,3.965500694265148,3.0230109504057827,3.243700969530181,0.8966712360053767,-3.907147888994682,-3.744918007620738,7.821675646114941,2.4543899242272387,8.575732226211105,1,DDoS
-0.4360229174849204,-4.36668169832145,0.752623002342157,11.172427974610695,7.066237619700618,11.45110405405918,-0.0376440609936484,-2.149357988145749,-5.325176618306831,3.76396926526588,-0.0858860599642933,-3.1859843959353813,-3.1434606745833604,-0.4698985810927956,5.364713712187824,-2.8910558683918324,27.16272296999793,0.0553747613290531,5.211860222051335,-4.815342739858085,0.4776771646110139,5.170324139693606,13.149000683383202,1.1491803034812784,-2.379120197864632,25.873007105090306,0.9320006770835032,-4.5961025734304375,-1.9176522879166689,44.317277176524975,1,DDoS
-2.219333124576346,5.0696895074820425,6.376662915107954,14.82515721664332,-10.027785560126846,2.3651289235028905,2.156366533765201,-2.1358077534306643,5.667468639398191,0.6464660754840764,-0.1674125461025072,-13.555284800663452,-2.3588322025060453,0.376449626588724,0.4240061334555869,-10.252714424002471,28.0439958359758,4.988839680890679,1.8703067101635955,5.198053523981796,-5.176353188350607,7.851794235489297,-3.418725084659829,-3.4986174398610017,-5.830050687273887,-26.888862971827024,29.750459711527263,9.247102259717249,-5.215389601152486,-5.381120230603101,1,DDoS
1.925545633907243,-1.2810538998314671,-0.08637609228836,18.28687943447508,4.246238309983702,0.0102998472314093,-1.307169847289594,2.324064581480044,-0.2119379968934037,-2.320591030939814,-1.5940310025733189,-4.969228047581295,-0.4339195581778381,1.1733111130348013,1.4993521527955482,-0.9803366977330328,13.114576904411406,-1.8237162628651329,6.789055253168458,-2.298965228667855,2.655820836652842,5.137916924777967,0.1999533741422445,-2.6687608729304424,3.34307157964172,1.3538137933705523,-21.5050383601041,1.707041358644641,-4.382876411565899,-6.853034133942928,1,DDoS
3.5059308975331422,2.658399429680632,0.6218482404922565,20.03510021297987,-1.1829876546912574,5.651553482929129,-1.0706899453402987,-4.659972424740281,-2.3873092707117225,-8.345318474840669,0.2694801190920677,-4.099218181974793,-2.100681452479495,-0.1882283929733076,-0.4589756460282321,-6.607316723043732,18.192250887968207,0.2504063513467783,3.9882850561406658,-1.8413365365485248,-4.96752625772868,0.7130373019711846,-1.8740132668718528,-2.575891411222999,-4.323017044363009,16.77625244791643,-10.345449526375168,8.733285527018651,0.5405934055875914,-11.378522025955448,1,DDoS
